id,earthName,dateOfDiscovery,discovererName,prec_noix,prec_chocolat,prec_noisettes,prec_raisins,prec_fruits_confits,prec_lait,ph_eau,pop,prop_grand_meres,freq_boulangeries,nb_visites_hebdo,prix,nb_bras,nb_doigts_main,nb_dents,taux_oxygene_atm,dist_lune_km,dist_soleil_km,dist_centre_galaxie_ly,niveau_techno,nb_guerres_mondiales,methode_cuisson,nb_cookies_vendus,cookie_quality
251051,Earth414345,2067-02-18,Davis Servin,oui,non,oui,oui,non,oui,8,5673058000,0.1899999999999999,9,4,270.0,4.0,6.0,30.0,0.1699999999999999,495600.0,178900000,11700,industriel,25.0,Poele,19040000000.0,yum
5754,Earth9649,2101-09-18,Bonnie Wolf,oui,oui,oui,,oui,oui,7,6599409000,0.1899999999999999,6,9,314.0,4.0,8.0,28.0,0.1799999999999999,525900.0,183600000,15900,future,23.0,Quantique,16530000000.0,yuk
141976,Earth234313,2041-11-22,Karen Burney,,oui,oui,oui,oui,oui,8,7020590000,0.1899999999999999,9,6,270.0,4.0,6.0,28.0,0.2299999999999999,365600.0,162600000,14400,numérique,28.0,Gaz,13590000000.0,yuk
233534,Earth385489,2055-04-20,Vonda Dargis,,non,non,non,oui,non,7,8145475000,0.1899999999999999,5,6,216.0,6.0,8.0,22.0,0.2399999999999999,533000.0,233400000,18900,numérique,20.0,Gaz,18060000000.0,yum
162042,Earth267635,2188-01-12,Joseph Stine,oui,oui,oui,oui,non,oui,6,4988016000,0.1699999999999999,6,6,334.0,4.0,6.0,26.0,0.2399999999999999,585600.0,206900000,10000,préhistoire,13.0,Feu de Bois,14800000000.0,yuk
14242,Earth23557,2125-06-15,John Durrance,oui,oui,non,,non,non,8,6970478000,0.1899999999999999,5,5,215.0,4.0,7.0,32.0,0.2099999999999999,480900.0,193200000,16100,future,23.0,Micro-Ondes,14310000000.0,yuk
175814,Earth290349,2196-01-26,Karen Turner,,non,non,non,oui,oui,7,4939622000,0.2199999999999999,7,7,,4.0,5.0,32.0,0.2099999999999999,516300.0,173100000,12800,moyen-age,18.0,Magie,12320000000.0,yum
102314,Earth168561,2053-09-22,Enriqueta Kreutzer,non,non,oui,non,non,non,9,6314882000,0.2099999999999999,7,7,314.0,4.0,9.0,30.0,0.2199999999999999,481000.0,201700000,16900,numérique,20.0,Gaz,11580000000.0,yum
81518,Earth134348,2102-08-06,Alfred Boyd,non,oui,oui,oui,oui,non,8,6951311000,0.1999999999999999,8,7,,4.0,9.0,26.0,0.1499999999999999,418100.0,170200000,11100,future,25.0,Quantique,12800000000.0,yum
58767,Earth96874,2136-03-14,John Desposito,oui,oui,non,oui,oui,non,9,5748659000,0.2299999999999999,6,8,,4.0,5.0,22.0,0.1699999999999999,466200.0,173200000,13200,industriel,24.0,Four,14400000000.0,yum
40030,Earth65977,2029-07-27,Anthony Copenhaver,oui,oui,non,,non,oui,10,6961987000,0.1999999999999999,7,7,309.0,4.0,7.0,20.0,0.2099999999999999,524800.0,135800000,17200,numérique,16.0,Gaz,17710000000.0,yum
148249,Earth244764,2078-10-06,John Wilson,non,oui,oui,non,non,oui,7,7014556000,0.2099999999999999,9,4,313.0,4.0,6.0,32.0,0.1699999999999999,506300.0,208800000,13900,industriel,20.0,Poele,13550000000.0,yuk
89778,Earth147898,2161-07-10,Alice Claytor,non,non,non,oui,oui,oui,8,5010141000,0.1699999999999999,9,8,376.0,4.0,7.0,36.0,0.2199999999999999,509200.0,180200000,21000,industriel,25.0,Poele,11740000000.0,yum
170728,Earth282016,2169-02-14,Max Camille,non,non,non,non,oui,oui,6,5448502000,0.1799999999999999,9,6,212.0,4.0,9.0,30.0,0.2199999999999999,437300.0,192500000,10100,moyen-age,22.0,Soleil,13030000000.0,yum
244557,Earth403611,2196-10-22,Ronald Hinkle,non,non,oui,oui,non,non,7,5533212000,0.1999999999999999,6,6,301.0,4.0,7.0,30.0,0.2299999999999999,523400.0,250100000,18200,future,19.0,Quantique,16160000000.0,yum
62110,Earth102392,2041-03-26,Juan Park,oui,oui,oui,non,oui,non,12,6665259000,0.1999999999999999,6,7,389.0,4.0,7.0,24.0,0.1799999999999999,,164500000,18800,moyen-age,23.0,Soleil,15740000000.0,yum
128132,Earth211362,2116-08-20,Amy Miller,oui,non,oui,oui,non,oui,5,4693669000,0.1699999999999999,7,8,220.0,4.0,6.0,30.0,0.1899999999999999,573000.0,243800000,18500,apocalyptique,23.0,Fer à repasser,15560000000.0,yuk
11366,Earth18868,2071-08-17,Cassandra Sanford,non,oui,oui,oui,non,non,6,6381941000,0.2099999999999999,8,7,282.0,4.0,7.0,34.0,0.2199999999999999,516800.0,210900000,10200,préhistoire,21.0,Magie,10490000000.0,yuk
115482,Earth190231,2072-09-05,Lori Carter,non,oui,non,non,non,non,9,2478685000,0.2099999999999999,9,6,263.0,4.0,7.0,,0.1699999999999999,428200.0,175600000,16700,numérique,24.0,Micro-Ondes,12960000000.0,yum
224733,Earth370910,2148-03-15,Laurie Kallin,non,non,non,non,non,non,7,4228495000,0.2399999999999999,6,7,231.0,4.0,,28.0,0.1899999999999999,,186200000,14700,renaissance,21.0,Four,14460000000.0,yum
191610,Earth316365,2079-09-10,Mary Baucum,,non,oui,oui,oui,oui,6,5668304000,0.1499999999999999,7,6,317.0,4.0,5.0,24.0,0.2199999999999999,450600.0,213400000,20000,renaissance,16.0,Four,13630000000.0,yum
212244,Earth350457,2147-02-10,Paul Goodman,non,non,oui,non,oui,non,7,7295732000,0.1899999999999999,3,6,201.0,4.0,,30.0,0.1999999999999999,485900.0,175300000,12200,renaissance,12.0,Four,14240000000.0,yum
199926,Earth330120,2155-01-07,Ethel Schroyer,non,oui,non,non,non,non,7,5333077000,0.1699999999999999,6,5,212.0,4.0,8.0,32.0,0.1799999999999999,532800.0,204900000,13900,future,26.0,Quantique,14050000000.0,yum
89943,Earth148161,2111-07-07,Susan Pikula,non,oui,non,non,oui,non,8,4013721000,0.1899999999999999,9,7,324.0,4.0,7.0,28.0,0.1799999999999999,527900.0,185100000,15300,future,20.0,Quantique,12330000000.0,yum
93625,Earth154296,2159-10-16,Breanna Duty,oui,non,oui,non,oui,non,8,4889230000,0.2099999999999999,5,8,305.0,4.0,7.0,32.0,0.2399999999999999,501700.0,186500000,16600,numérique,17.0,Gaz,10040000000.0,yum
169950,Earth280733,2158-06-30,Barry Puff,oui,oui,non,,oui,oui,6,7777641000,0.1999999999999999,5,7,188.0,2.0,8.0,28.0,0.1999999999999999,524000.0,191700000,18000,industriel,24.0,Gaz,10120000000.0,yum
46339,Earth76397,2162-02-25,Denisha Forney,oui,non,oui,non,non,non,9,7359416000,0.2299999999999999,7,6,335.0,4.0,7.0,32.0,0.2099999999999999,484300.0,168300000,18700,numérique,14.0,Micro-Ondes,13300000000.0,yum
117993,Earth194425,2192-10-24,Delbert Smith,non,non,oui,non,oui,oui,10,8458740000,0.2099999999999999,10,6,267.0,6.0,,36.0,0.2099999999999999,301800.0,124200000,20400,apocalyptique,19.0,Fer à repasser,12320000000.0,yum
213321,Earth352232,2142-07-17,Richard Scott,oui,non,non,non,oui,oui,8,7325027000,0.2299999999999999,8,7,270.0,4.0,7.0,14.0,0.1999999999999999,489800.0,178800000,15300,préhistoire,23.0,Feu de Bois,20200000000.0,yum
220205,Earth363489,2140-01-09,Arthur Graves,oui,non,oui,non,oui,oui,6,6804402000,0.1899999999999999,7,7,,4.0,7.0,28.0,0.1799999999999999,420000.0,150300000,15700,renaissance,17.0,Four,14860000000.0,yum
227119,Earth374906,2163-05-22,Christine Brien,oui,non,non,,oui,oui,9,7176272000,0.1899999999999999,6,5,173.0,4.0,6.0,24.0,0.1999999999999999,491200.0,179100000,16300,préhistoire,21.0,Feu de Bois,12630000000.0,yum
229019,Earth378020,2060-12-26,Manuel Blakely,non,non,non,non,non,oui,6,6083492000,0.1999999999999999,7,7,201.0,4.0,8.0,22.0,0.1599999999999999,,136800000,13000,préhistoire,29.0,Magie,13630000000.0,yum
88758,Earth146271,2072-07-22,Edward Saucedo,non,oui,oui,non,oui,non,10,6720445000,0.1799999999999999,8,7,255.0,4.0,4.0,30.0,0.1699999999999999,474900.0,198900000,12000,apocalyptique,22.0,Fer à repasser,15270000000.0,yum
90681,Earth149377,2191-07-06,Susan Whitley,non,non,non,non,non,non,8,5531308000,0.1699999999999999,5,6,271.0,4.0,8.0,32.0,0.1799999999999999,531200.0,210500000,18600,renaissance,22.0,Soleil,10730000000.0,yum
164299,Earth271378,2128-11-16,Malinda Turberville,oui,oui,non,non,non,oui,8,7284600000,0.2099999999999999,8,5,189.0,4.0,7.0,24.0,0.1799999999999999,352300.0,160600000,16500,numérique,23.0,Micro-Ondes,15630000000.0,yuk
163119,Earth269394,2141-06-12,Susan Willis,oui,oui,non,oui,non,oui,7,6810858000,0.1699999999999999,9,8,,4.0,6.0,36.0,0.2399999999999999,500700.0,211600000,16600,apocalyptique,25.0,Fer à repasser,10670000000.0,yuk
230959,Earth381234,2093-03-11,Jo Gaudet,non,non,non,non,oui,oui,8,8236197000,0.2199999999999999,6,5,196.0,4.0,8.0,30.0,0.1799999999999999,478900.0,174100000,16300,moyen-age,28.0,Magie,13220000000.0,yum
27519,Earth45491,2150-12-08,Rosendo Meyers,,non,non,oui,non,non,10,9569889000,0.1899999999999999,7,7,263.0,4.0,6.0,22.0,0.1499999999999999,502400.0,216700000,12900,renaissance,31.0,Four,16160000000.0,yuk
169071,Earth279305,2125-04-05,Jeffrey Davis,non,oui,oui,oui,oui,oui,7,6292390000,0.2199999999999999,5,4,,6.0,10.0,32.0,0.2399999999999999,,175500000,12900,préhistoire,20.0,Feu de Bois,9330000000.0,yum
106238,Earth175072,2111-12-01,Sarah Roth,oui,oui,oui,,oui,non,10,7166972000,0.2099999999999999,7,7,263.0,4.0,6.0,28.0,0.1999999999999999,,167600000,15400,numérique,10.0,Gaz,13610000000.0,yum
5108,Earth8543,2026-06-04,Helen Wilbanks,oui,non,oui,oui,non,oui,9,5863357000,0.1999999999999999,4,5,249.0,2.0,,26.0,0.1799999999999999,444500.0,192500000,15900,future,25.0,Micro-Ondes,20490000000.0,yuk
250895,Earth414071,2142-02-01,Nancy Ortiz,non,non,oui,oui,oui,non,9,6133151000,0.1999999999999999,8,6,344.0,4.0,7.0,28.0,0.1899999999999999,419400.0,209200000,13100,renaissance,11.0,Four,15490000000.0,yum
211150,Earth348659,2032-01-21,Raelene Mandato,oui,oui,oui,oui,oui,oui,8,7145949000,0.1699999999999999,9,5,351.0,4.0,8.0,32.0,0.2099999999999999,,180700000,14900,numérique,16.0,Micro-Ondes,18420000000.0,yum
81468,Earth134266,2153-04-12,Samuel Iser,non,oui,non,non,oui,oui,9,6932144000,0.2099999999999999,7,7,215.0,4.0,7.0,30.0,0.1899999999999999,,177100000,15900,future,22.0,Micro-Ondes,14570000000.0,yum
96582,Earth159182,2089-08-07,Agnes Butler,oui,oui,oui,oui,oui,non,6,4239999000,0.2199999999999999,8,7,284.0,4.0,6.0,34.0,0.1999999999999999,438400.0,198100000,15900,apocalyptique,21.0,Fer à repasser,13360000000.0,yum
192138,Earth317236,2118-08-21,Armanda Foreman,oui,oui,non,,oui,oui,7,6853002000,0.2099999999999999,7,7,253.0,4.0,7.0,28.0,0.2099999999999999,446700.0,173700000,16200,préhistoire,15.0,Magie,11160000000.0,yum
116755,Earth192358,2162-06-24,Jose Espinal,,oui,non,oui,non,oui,9,6210605000,0.1599999999999999,6,8,311.0,4.0,7.0,34.0,0.1699999999999999,480800.0,162500000,17400,numérique,28.0,Gaz,11730000000.0,yum
74056,Earth122115,2199-12-18,Deadra Zimmer,oui,oui,oui,non,oui,non,7,8576809000,0.2099999999999999,8,5,227.0,4.0,7.0,28.0,0.1399999999999999,457800.0,191500000,13900,apocalyptique,17.0,Fer à repasser,15100000000.0,yum
229065,Earth378091,2169-08-24,Scott Taylor,non,oui,oui,oui,oui,non,9,8349581000,0.1799999999999999,3,6,277.0,4.0,,30.0,0.2399999999999999,535200.0,240400000,14600,apocalyptique,19.0,Fer à repasser,14860000000.0,yum
18268,Earth30298,2164-12-01,Johnathan Gross,oui,non,non,,non,oui,10,7017186000,0.1699999999999999,5,5,259.0,4.0,8.0,26.0,0.1899999999999999,484500.0,196100000,18100,apocalyptique,22.0,Fer à repasser,20350000000.0,yuk
223960,Earth369592,2050-06-03,Sheila Fanning,oui,oui,non,oui,oui,oui,9,6819682000,0.1699999999999999,7,6,255.0,2.0,7.0,26.0,0.2099999999999999,490200.0,147300000,15000,préhistoire,22.0,Feu de Bois,16550000000.0,yum
11567,Earth19191,2119-02-03,Maria Hines,non,non,oui,oui,oui,non,8,7930844000,0.2399999999999999,7,9,314.0,4.0,8.0,28.0,0.1999999999999999,564300.0,173700000,18100,future,20.0,Quantique,16860000000.0,yuk
150712,Earth248869,2159-12-13,Sheila Morris,non,oui,oui,oui,oui,oui,7,7184250000,0.2299999999999999,8,6,238.0,4.0,6.0,24.0,0.1699999999999999,362200.0,181500000,14600,numérique,18.0,Micro-Ondes,16280000000.0,yuk
8454,Earth14112,2136-08-27,Carlos Maio,,non,non,non,non,non,7,6777362000,0.1799999999999999,8,7,214.0,4.0,8.0,28.0,0.1699999999999999,503100.0,196000000,13200,préhistoire,20.0,Magie,11760000000.0,yuk
200788,Earth331564,2129-07-18,Chad Rogers,oui,non,non,non,oui,non,8,8733279000,0.1899999999999999,7,10,313.0,4.0,7.0,28.0,0.2099999999999999,448400.0,239400000,14700,moyen-age,22.0,Magie,15000000000.0,yum
182062,Earth300551,2028-09-08,Ronald Messenger,non,non,non,non,non,non,7,5207175000,0.1499999999999999,4,6,278.0,4.0,6.0,32.0,0.1899999999999999,451900.0,221100000,10700,renaissance,26.0,Four,14070000000.0,yum
45200,Earth74462,2078-07-22,Richard Smith,oui,oui,oui,oui,oui,non,10,5168427000,0.1599999999999999,7,6,358.0,4.0,6.0,,0.2099999999999999,417300.0,170000000,14800,apocalyptique,13.0,Fer à repasser,15500000000.0,yum
38116,Earth62736,2199-12-15,Leo Calloway,,non,non,non,non,non,7,5009889000,0.1899999999999999,7,6,280.0,4.0,6.0,30.0,0.1799999999999999,,204300000,20500,renaissance,28.0,Four,13260000000.0,yuk
124428,Earth205224,2046-03-13,Louis Lawson,non,oui,oui,non,non,non,10,6981054000,0.1699999999999999,8,7,320.0,4.0,8.0,30.0,0.1799999999999999,,199400000,18100,apocalyptique,22.0,Fer à repasser,13790000000.0,yum
45928,Earth75728,2143-10-31,Christopher Cowell,oui,oui,oui,oui,oui,oui,9,4533284000,0.2499999999999999,8,8,381.0,4.0,7.0,28.0,0.2499999999999999,427300.0,134900000,18000,numérique,19.0,Micro-Ondes,16360000000.0,yum
172443,Earth284813,2187-08-13,Ashley Martin,non,oui,oui,non,oui,oui,8,6530099000,0.1699999999999999,6,3,201.0,4.0,7.0,32.0,0.1999999999999999,475300.0,171400000,12000,moyen-age,22.0,Magie,15710000000.0,yum
17073,Earth28344,2120-11-14,Jess Davis,oui,oui,,oui,non,oui,10,4961934000,0.2099999999999999,3,3,,4.0,7.0,26.0,0.1799999999999999,467900.0,181000000,13400,apocalyptique,28.0,Quantique,17720000000.0,yuk
4372,Earth7327,2149-07-21,Tammy Wells,,oui,non,oui,non,non,9,8508118000,0.1999999999999999,8,5,231.0,2.0,7.0,32.0,0.1799999999999999,497400.0,194400000,12900,préhistoire,23.0,Feu de Bois,12060000000.0,yuk
25781,Earth42600,2183-06-03,Aurora Rufenacht,,oui,non,,non,oui,8,7170398000,0.2099999999999999,8,4,321.0,4.0,7.0,28.0,0.1899999999999999,463900.0,204700000,15700,moyen-age,23.0,Magie,14570000000.0,yuk
61303,Earth101025,2079-03-31,Amy Spring,non,oui,non,non,non,non,8,5449732000,0.2199999999999999,9,7,227.0,4.0,6.0,32.0,0.2099999999999999,403300.0,193500000,15500,numérique,21.0,Micro-Ondes,8970000000.0,yum
209394,Earth345732,2104-02-23,Patrice Rice,,non,non,non,non,non,8,5451327000,0.1799999999999999,5,8,242.0,4.0,6.0,28.0,0.2199999999999999,530100.0,204600000,13500,industriel,18.0,Poele,16170000000.0,yum
68389,Earth112794,2186-07-14,Kay Rief,oui,oui,non,non,non,non,9,7955791000,0.1699999999999999,7,9,308.0,4.0,7.0,30.0,0.1799999999999999,451100.0,188700000,16300,industriel,24.0,Poele,12800000000.0,yum
143468,Earth236813,2150-08-16,Nancy Zupancic,non,non,oui,non,oui,non,10,6004159000,0.2099999999999999,6,8,326.0,4.0,,30.0,0.2199999999999999,473900.0,213900000,17300,préhistoire,29.0,Feu de Bois,19050000000.0,yuk
179264,Earth295991,2186-01-28,Karen Horton,oui,non,oui,non,oui,non,9,6073955000,0.2399999999999999,7,7,261.0,4.0,9.0,32.0,0.1999999999999999,531700.0,226500000,11600,numérique,21.0,Gaz,15980000000.0,yum
99810,Earth164455,2064-04-10,Alan Kendall,non,oui,non,non,oui,non,12,5614561000,0.1899999999999999,7,5,261.0,4.0,7.0,20.0,0.2299999999999999,395600.0,153800000,17400,industriel,16.0,Poele,19000000000.0,yum
916,Earth1551,2121-11-27,Monique Brox,non,non,oui,,non,non,8,5444477000,0.1699999999999999,5,5,264.0,2.0,8.0,28.0,0.2099999999999999,587300.0,187200000,11100,renaissance,25.0,Soleil,16530000000.0,yuk
12629,Earth20930,2048-05-04,Irene Mclarney,oui,oui,oui,,non,oui,5,7141505000,0.1799999999999999,6,4,307.0,4.0,7.0,32.0,0.1699999999999999,428900.0,190700000,17400,industriel,21.0,Poele,13370000000.0,yuk
151552,Earth250236,2023-12-13,Andrew Lesueur,oui,oui,oui,non,non,oui,6,5833592000,0.2499999999999999,5,6,255.0,4.0,8.0,30.0,0.2099999999999999,555700.0,185200000,16900,moyen-age,18.0,Magie,9740000000.0,yuk
81119,Earth133691,2142-12-07,Laura Holloman,non,non,oui,,oui,oui,9,7689426000,0.1799999999999999,6,6,312.0,4.0,5.0,38.0,0.1999999999999999,385000.0,184100000,15800,moyen-age,16.0,Magie,11380000000.0,yum
3927,Earth6585,2036-11-18,Darren Miller,oui,non,oui,oui,non,oui,8,4643742000,0.1899999999999999,6,6,312.0,4.0,8.0,24.0,0.1999999999999999,524200.0,217900000,12000,future,20.0,Quantique,19930000000.0,yuk
156867,Earth259056,2196-02-26,Paul Kirk,oui,non,oui,oui,non,oui,7,5745101000,0.2099999999999999,8,7,280.0,4.0,8.0,32.0,0.1999999999999999,449200.0,194500000,16400,préhistoire,15.0,Magie,15200000000.0,yuk
192895,Earth318502,2119-08-31,Richard Specht,non,non,oui,oui,oui,oui,8,6367920000,0.1699999999999999,9,5,277.0,4.0,8.0,30.0,0.2099999999999999,389000.0,160800000,14900,préhistoire,14.0,Feu de Bois,15140000000.0,yum
56653,Earth93430,2124-07-11,Meri Jackson,oui,oui,oui,,oui,non,10,7812250000,0.1899999999999999,7,6,335.0,4.0,7.0,26.0,0.1899999999999999,444900.0,154800000,15800,future,22.0,Quantique,14030000000.0,yum
226583,Earth374044,2132-11-19,Dominick Montgomery,non,non,oui,non,non,oui,9,7760418000,0.1599999999999999,8,6,267.0,4.0,6.0,26.0,0.1699999999999999,543500.0,199000000,16300,moyen-age,19.0,Magie,21690000000.0,yum
30467,Earth50311,2034-02-07,Benjamin Dunne,non,non,non,non,non,non,7,7939969000,0.1899999999999999,9,3,272.0,6.0,6.0,34.0,0.1799999999999999,481500.0,185700000,21000,préhistoire,17.0,Magie,9770000000.0,yuk
239715,Earth395674,2190-05-12,Karen Engle,non,non,non,non,oui,non,8,7846895000,0.2199999999999999,8,7,276.0,4.0,7.0,30.0,0.1899999999999999,,211100000,11200,préhistoire,24.0,,13320000000.0,yum
5966,Earth9995,2160-01-26,Patricia Snider,oui,oui,oui,non,non,non,6,5386266000,0.2099999999999999,6,10,329.0,4.0,6.0,32.0,0.1899999999999999,466700.0,213400000,13800,apocalyptique,29.0,Fer à repasser,13450000000.0,yuk
17528,Earth29099,2123-03-01,Dorothy Anderson,oui,oui,oui,oui,non,oui,8,7249469000,0.2099999999999999,3,4,242.0,4.0,,26.0,0.2299999999999999,415200.0,204900000,11500,apocalyptique,25.0,Fer à repasser,17500000000.0,yuk
148422,Earth245046,2157-07-02,Judy Rose,oui,oui,oui,oui,non,non,6,6137602000,0.1899999999999999,9,7,340.0,4.0,7.0,28.0,0.1899999999999999,505300.0,238000000,12400,numérique,14.0,Micro-Ondes,14610000000.0,yuk
33454,Earth55191,2190-06-06,Terry Kincaid,,oui,non,non,non,non,7,5177486000,0.2099999999999999,7,2,401.0,4.0,6.0,28.0,0.1999999999999999,379600.0,214200000,17700,numérique,14.0,Gaz,16610000000.0,yuk
120628,Earth198765,2094-04-02,Lloyd Bowers,oui,oui,non,oui,non,non,9,5543955000,0.1699999999999999,7,10,308.0,4.0,8.0,36.0,0.2099999999999999,,164500000,13400,numérique,21.0,Micro-Ondes,8800000000.0,yum
14243,Earth23559,2109-05-01,Daniel Adams,non,oui,non,oui,non,non,8,4129859000,0.2099999999999999,7,5,306.0,4.0,6.0,32.0,0.1899999999999999,523200.0,196900000,12800,renaissance,21.0,Four,12500000000.0,yuk
219152,Earth361786,2046-05-09,Fernando Crane,non,non,oui,non,oui,non,7,6643006000,0.1699999999999999,5,5,248.0,4.0,,26.0,0.1799999999999999,476200.0,185000000,21500,industriel,19.0,Poele,15410000000.0,yum
94733,Earth156145,2044-01-01,Clarence Collins,oui,oui,oui,oui,non,non,7,6282276000,0.1899999999999999,7,6,341.0,4.0,,28.0,0.1899999999999999,563300.0,223500000,13000,apocalyptique,23.0,Fer à repasser,15670000000.0,yum
88199,Earth145395,2088-10-08,Julie Dessecker,non,non,oui,,oui,non,7,5524277000,0.2099999999999999,6,6,296.0,4.0,8.0,34.0,0.1999999999999999,407000.0,214500000,14900,moyen-age,21.0,Magie,12980000000.0,yum
169647,Earth280211,2122-02-03,Pauline Patel,non,non,oui,non,oui,non,8,5339378000,0.1799999999999999,5,6,,4.0,7.0,22.0,0.1999999999999999,492200.0,185500000,17300,future,21.0,Quantique,16070000000.0,yum
138603,Earth228723,2059-11-24,Randy Weisberg,oui,oui,non,,non,oui,9,7256587000,0.1799999999999999,8,6,295.0,4.0,,34.0,0.1699999999999999,430900.0,169300000,11700,moyen-age,27.0,Magie,13110000000.0,yuk
106500,Earth175510,2134-11-30,Myron Kelly,,oui,oui,oui,oui,non,10,6668511000,0.2299999999999999,7,7,316.0,4.0,7.0,22.0,0.2099999999999999,514600.0,162100000,12400,renaissance,15.0,Four,13280000000.0,yum
75980,Earth125177,2187-10-24,Joshua Walton,non,oui,oui,oui,oui,non,7,7826199000,0.1799999999999999,8,9,292.0,4.0,8.0,,0.1999999999999999,395200.0,177000000,12100,apocalyptique,20.0,Fer à repasser,12040000000.0,yum
133114,Earth219755,2111-04-24,Rodney Purdy,oui,oui,oui,non,oui,oui,7,5151810000,0.2199999999999999,7,5,284.0,4.0,6.0,32.0,0.1799999999999999,489800.0,218400000,15700,industriel,14.0,Gaz,13480000000.0,yuk
136021,Earth224521,2153-11-28,Teresa Leroux,oui,oui,oui,non,oui,non,9,7706701000,0.2099999999999999,8,7,315.0,6.0,7.0,28.0,0.1999999999999999,418600.0,206700000,18300,préhistoire,25.0,Feu de Bois,20260000000.0,yuk
201615,Earth332933,2059-07-12,Elizabeth Burdock,non,non,oui,oui,oui,non,6,4413815000,0.1899999999999999,5,8,414.0,4.0,9.0,,0.1899999999999999,424900.0,199700000,10700,moyen-age,23.0,Magie,13810000000.0,yum
222920,Earth367903,2054-01-24,Diane Benway,oui,oui,non,non,oui,oui,8,6246650000,0.2199999999999999,6,5,267.0,4.0,7.0,20.0,0.1999999999999999,503200.0,200400000,19600,renaissance,20.0,Four,18030000000.0,yum
141258,Earth233096,2086-04-28,Melissa Martin,oui,non,non,oui,non,oui,7,6732304000,0.2299999999999999,8,5,180.0,4.0,6.0,38.0,0.1899999999999999,510500.0,182900000,11700,moyen-age,29.0,Magie,10260000000.0,yuk
228443,Earth377077,2071-07-02,Salvador Hall,oui,oui,,non,oui,oui,7,3058995000,0.1999999999999999,3,7,273.0,4.0,8.0,24.0,0.1999999999999999,506000.0,173300000,16300,préhistoire,22.0,Feu de Bois,12770000000.0,yum
157659,Earth260338,2149-08-02,Joey Chisholm,oui,non,oui,non,oui,non,6,6666899000,0.1799999999999999,8,6,237.0,4.0,8.0,28.0,0.2199999999999999,422900.0,199400000,13400,moyen-age,21.0,Soleil,13880000000.0,yuk
151748,Earth250563,2147-08-30,Jean Foulkes,oui,oui,oui,,non,oui,8,5588142000,0.1999999999999999,6,5,242.0,4.0,7.0,32.0,0.1799999999999999,520000.0,192800000,14300,moyen-age,21.0,Magie,13780000000.0,yuk
112717,Earth185722,2168-10-30,Maureen Watson,non,oui,non,,oui,non,11,5916544000,0.1499999999999999,5,6,215.0,4.0,,30.0,0.1899999999999999,374000.0,162200000,17800,industriel,22.0,Poele,13150000000.0,yum
174300,Earth287799,2084-06-26,Robert Chandler,non,non,non,oui,oui,non,5,6226048000,0.1899999999999999,6,6,218.0,4.0,8.0,30.0,0.2199999999999999,435200.0,173400000,10400,numérique,25.0,Micro-Ondes,10690000000.0,yum
134397,Earth221910,2063-06-02,Lesley Dennis,oui,oui,non,oui,non,oui,9,5470507000,0.1999999999999999,9,6,304.0,4.0,9.0,32.0,0.1899999999999999,508300.0,215700000,10200,apocalyptique,19.0,Quantique,15590000000.0,yuk
167626,Earth276875,2098-02-07,Patricia Ramos,oui,non,non,,oui,oui,6,5599672000,0.1699999999999999,8,8,284.0,4.0,6.0,24.0,0.2299999999999999,384700.0,175600000,8600,moyen-age,18.0,Magie,8820000000.0,yum
29625,Earth48952,2125-08-28,Thomas Vargas,non,non,non,oui,non,non,9,11040748000,0.2499999999999999,4,2,208.0,4.0,,34.0,0.2299999999999999,551200.0,173600000,10900,moyen-age,24.0,Soleil,11630000000.0,yuk
245331,Earth404846,2195-11-30,Paul Browder,non,oui,oui,non,oui,oui,6,7128091000,0.2299999999999999,6,3,274.0,4.0,5.0,28.0,0.1799999999999999,484400.0,214400000,13600,moyen-age,22.0,Soleil,15430000000.0,yum
147332,Earth243251,2146-07-16,Catherine Wengel,,oui,non,non,non,non,8,6563017000,0.2099999999999999,6,7,272.0,6.0,6.0,36.0,0.1999999999999999,576300.0,214700000,11300,moyen-age,21.0,Magie,11290000000.0,yuk
170074,Earth280937,2131-02-05,Stephanie Madore,non,non,non,oui,non,oui,5,5731925000,0.2099999999999999,6,8,272.0,4.0,8.0,34.0,0.2099999999999999,467500.0,153600000,14200,moyen-age,18.0,Soleil,6940000000.0,yum
221019,Earth364804,2082-10-05,Stephen Hastings,,non,non,,oui,oui,6,7457361000,0.2299999999999999,5,5,201.0,4.0,,28.0,0.1999999999999999,513200.0,175300000,18500,moyen-age,23.0,Soleil,12310000000.0,yum
247400,Earth408310,2168-02-12,Naomi Oneill,non,oui,non,non,oui,oui,7,5723078000,0.1599999999999999,6,5,259.0,4.0,6.0,24.0,0.2099999999999999,434700.0,197700000,14300,préhistoire,19.0,Feu de Bois,12580000000.0,yum
109293,Earth180147,2141-08-06,Ruth Callis,oui,non,oui,non,oui,non,11,6586573000,0.1899999999999999,5,6,304.0,4.0,7.0,38.0,0.1699999999999999,417000.0,158100000,12900,future,15.0,Quantique,14130000000.0,yum
13817,Earth22865,2040-10-16,Raquel Ruffin,non,non,non,non,non,non,6,6753761000,0.1699999999999999,8,6,210.0,4.0,6.0,32.0,0.1499999999999999,510500.0,181800000,18000,industriel,23.0,Poele,11310000000.0,yuk
198345,Earth327545,2052-09-27,Brian Mitchell,non,non,oui,oui,oui,oui,7,6070495000,0.1799999999999999,6,6,276.0,4.0,7.0,24.0,0.2099999999999999,392800.0,171600000,16400,préhistoire,16.0,,15550000000.0,yum
